"","book_title","review_title","review_user","book_id","review_id","timestamp","review_text","review_score"
"1161","A Gentleman in Moscow: A Novel","A well written and interesting book","Gordonv","0143110438","R324RIBOHNYCOO","1556278337","This is a very good story and follows the history of Russia. The characters are very interesting and well developed.",5
"1163","The Woman in the Window: A Novel","Different . . . .","Patricia Walsh","0062678426","R562MM4A93ITL","1556278453","I liked this book because I was in the mood for a shorter, lighter ‘read’ than my usual fare - it filled that bill. Having said that, it was not a great book, just adequate, for something to read. The subject and plot was certainly not ‘light’, rather disturbing and hard for me to relate to. All in all, the end of the story was somewhat surprising, but the lead-up to that end was just dreary and adequate. I gave the book 5 stars because I think the author did a fine job of writing this small book and it met my needs for something different from my usual reading.",5
"1169","Pet Sematary: A Novel","Don't Overlook the Shining","Meredith Smith","198211598X","RL9B8T75WYU8D","1556278915","The hotel is called the Overlook.  I'll explain the joke in a minute.Stephen King--literary master?  Thematic genius?  No, no, stick with this review.  I swear, he is.  It is very easy to overlook the thematic depth to this novel--in fact, I would pose that he wrote this book as a suspense because, well, he's good at suspense, but also because we can easily ignore important clues when we are not aware of them.  Would you have read ""The Shining"" for literary themes unless someone told you to look for them?  Whatever, ....Jack, Wendy, and their son Danny are set to spend a winter and spring in The Overlook Hotel in remote Colorado as caretaker and family.  This family, though, has a complicated and dark history, a history about as dark and complicated as the hotel itself.  We understand, going into the hotel, that Jack is a troubled man, a recovering alcoholic still yearning for the drink with a violent temper.  Wendy lives in fear of becoming her mother.  And Danny—Danny possess a gift, a shining, kind of like ESP or second sight or sixth sense-ish stuff.  He can see dead people.  It’s not good.  Neither is the hotel; as its sordid history unfurls, the reader realizes that the Torrance family is a pawn.  The question is, does the pawn know about the game and can it win?But the book is not thrills and chills, scares and dead bodies.  It is more complicated than that, but it an aspect that most people overlook (hint!).  King is speaking to the importance of history, the complex contexts that guide our lives—and the harmful implications of overlooking (hint!) that history.  Just like many people disregard a literary effort by King, so too can most reader fail too the complexity within this novel.  I must be frank—I did.  If I wasn’t taking an English lit class, I would have simply read this book as a scary, cool suspense novel.  I would not have seen the depth or the significance of the context and layers King deftly places in this book.  How easy we forget.Moreover, each character’s action is justified and valid.  This is a rich and justified character study; Jack, even when he is at his most crazed, still has elements of humanity that ground him in reasonability.  In other words, this book never spins to such an outlandish degree that we disregard the truth.  These characters could exist, they could be your neighbors.  And that is what the most successful element of suspense within this novel is—it is believable.  And in its believability, it gains a new level of tautness.  If these were chariactures, why would we care?  Also, the events are suspenseful on their own—Dick’s return is littered with mundane events that create a nail-biting effect.  King is the master of detail.  But you miss one—you’ve overlooked it all.I highly recommend this novel--not only as a ""don't read at bedtime"" chiller, but as a strong exploration of Santayana's creed: the importance of understanding history or living with its ... consequences.",4
"1170","The Next Right Thing: A Simple, Soulful Practice for Making Life Decisions","An inspiring read","Jo Rhodes","0800736524","R3O2WOQCMF7ZN","1556278930","Emily Freeman's has a very conversational tone. This book makes me feel like I am having coffee with a good friend. I was encouraged by the prayers at the end of each chapter. I would recommend this to anyone who has ever wondered what they should do next. ""Do the next right thing in love.""",5
"1172","The Woman in the Window: A Novel","One of the best mystery-thrillers I've read in the last few months","Coolmaker","0062678426","R3LW1L944SVXMT","1556279053","This story grabs you by the throat and won't let go. The descriptors that come to mind are gripping, spell-binding, engrossing, thrilling and riveting. I guess it could also be called a psycho-thriller, since it stars a woman who is suffering mental anguish. I don't think the story is for the faint of heart, but once you get half-way into it, you won't be able to put  it down.",5
"1174","The Woman in the Window: A Novel","It was great read. The author manages to make us think ...","Maria Guarda Munoz","0062678426","R3LACU509INZMY","1556279113","It was great read. The author manages to make us think of the main character, a secluded woman as someone with a problem (agoraphobia), for no clear reason. However, things begin to come out to give us a better perspective. At the same time, new neighbors have settled in the house in front of hers. They definitely are not what they seem to be. I very much enjoyed it, specially from the middle to the end.",4
"1176","Pet Sematary: A Novel","Five Stars","Ana M. Patterson","198211598X","R14L39MSL8DRSF","1556279256","Great movie!",5
"1178","The Woman in the Window: A Novel","Don't trust the 5 star rating","guitarathon","0062678426","R1NSEO7UXIHHSV","1556279773","This book is nowhere on the level of Gone Girl or Girl on a Train. It is going for the same vibe but attempts way too many plot twists and and there are way too many coincidences.  Overall it's not terrible but do not expect it to be on the level of those other novels or even something like Pretty Little Lies.",2
"1179","A Gentleman in Moscow: A Novel","Absolutely charming","Stacey J","0143110438","R2GVUPJXJPGA8T","1556279777","A wonderful book, no matter how you slice it.  The characters are incredibly well developed, and the plot is surprisingly stirring.  All that, with an insider's view of Russia's political evolution through the 20th century.  Truly, a great read.",5
"1183","A Gentleman in Moscow: A Novel","Read for yourself and fall in love with our Count","B. Godeaux","0143110438","RY2PY22G7J99M","1556279957","I seldom read a book so well written. Read for yourself and fall in love with our Count.",5
"1185","Pet Sematary: A Novel","The movie is actually better","J. Pack","198211598X","RFRQ7F0XQWQG8","1556280121","This book is okay but not particularly impressive or frightening. I actually thought the Kubrick movie was better than the book. The made for TV movie though is pretty awful.",3
"1186","Whose Toes Are Those?","Lovely","MusicLuvHer","031645432X","RZA9XYFMD9HOZ","1556280123","This little piggy went to Paris, this little piggy went to Rome, this little piggy cried we we we we all the way home.",5
"1187","A Gentleman in Moscow: A Novel","Technically beautiful writing but slow moving story","AMH","0143110438","R1CGKAI6YYL2GR","1556280137","Technically beautiful writing but slow moving story.  I enjoyed it very much at first simply because the writing was so fantastic.  But I had to give it up about halfway through out of boredom with the story.  A shame there wasn't more ""there"" there...",3
"1190","The Woman in the Window: A Novel","Suspenseful but some flaws","Kim Glasgal","0062678426","RZKW00ZBAREN9","1556280433","This book was engrossing and suspenseful but i was able to guess the major twists rather early on so it was a little frustrating that some of the characters couldn’t see it and it shouldn’t be so easy to see where a mystery is heading.  There were some grammatical errors - I hate it when there are indefinite pronouns so the reader does not know which ‘she ‘ is referred to. And it didn’t make sense when Anna didn’t ask Ethan why he never said anything to the police- don’t worry, not a spoiler. But aside from those issues a suspenseful mystery.",3
"1192","A Gentleman in Moscow: A Novel","Great read","MARILYN PARSONS","0143110438","R22C77DVZGF5VT","1556280737","Beautifully written and characters very interesting.Love the story especially Nina and Sofia.Also liked how it ended with the Count leaving the hotel.Recommend to my friends and family who appreciate good writing and an interesting story",5
"1194","A Gentleman in Moscow: A Novel","Excellent","D.P. McHenry","0143110438","R5ZZZR7NAMA3L","1556280883","The masterful use of the English language coupled with a wide expanse of knowledge and experience come together to make a delightful read.",5
"1195","Girl, Stop Apologizing: A Shame-Free Plan for Embracing and Achieving Your Goals","Same content as first book","KRoos","1400209609","R3E1SGKZTLIZOT","1556280958","It is regurgitated words from her first book. She is speaks the same words in her podcast and her live videos. Repetitive and no real content after awhile of following her she turns into white noise. Save your money and listen to get live videos or podcasts",1
"1196","The Home Edit: A Guide to Organizing and Realizing Your House Goals (Includes Refrigerator Labels)","This book makes you want to organize!!","paige","525572643","RUJ5RVWS7UGX5","1556280961","Love, love!  Beautiful book! Easy,  practical information to organizing.",5
"1197","My Hero Academia, Vol. 18","Win!","Travis","1974704378","R2JNVHYU8CIKO","1556280962","Win! My daughter loves these Manga books.",5
"1198","The Woman in the Window: A Novel","Solid - But...","AZ Reader","0062678426","R3E85BS98UXE0O","1556280973","Overall this was a pretty good read. Like others I found it compelling and the ending was terrific! So why only 4 stars?  The middle of the book just dragged on and on and seemed to just meander. Some came together at the end but but just slow to get there. Second, it was really hard to feel much empathy for Anna Fox -  thus it made the book seem longer. Between this book and the Wife Between Us - this is definitely in 2nd place.",4
"1200","A Gentleman in Moscow: A Novel","Well written and an interesting story.","taylorjam813","0143110438","RM1Y7NHI5BEUL","1556281097","The premise is unique and even though there is not a lot of action or suspense, it is a good story with a well developed central character.",4
"1201","A Gentleman in Moscow: A Novel","I did not understand the hype about this book.","SUSAN M DEMMA","0143110438","RZGPWAXRQ9BP","1556281157","I just wanted to finish this book so I could say I read it.  Difficult to write a review about this book because I really don't know why I did not like it, I just didn't.",3
"1202","Nopalito: A Mexican Kitchen","Five Stars","someguy","0399578285","R3HP1MHG3XBUV2","1556281260","Recipes are great and easy to follow.",5
"1207","The Home Edit: A Guide to Organizing and Realizing Your House Goals (Includes Refrigerator  Labels)","Gorgeous book!","roberta f. cummings","0525572643","RM0RD7Y09L0FJ","1556282047","This book is gorgeous! Perfect for someone who wants to organize their home, or just wants a pretty coffee table book. Clea and Joanna are funny and relatable and make organizing seem approachable and easy. There are so many example rooms and areas in this book, helping you tackle any area of your home. I'm obsessed!",5
"1208","The Woman in the Window: A Novel","Two major ""shocking"" discoveries among this great story","Kindle Customer","0062678426","R3J1KMBVEORWJ2","1556282113","This book is hard to put down.  The story has many ""twist and turns.  You will find yourself going back and re-reading prior conversations to enjoy discovering new, hidden meaning on them as the story progresses.  If you happen to be a classic movies fan; you will thoroughly enjoy the many old films quotes thru out the book.",5
"1209","A Gentleman in Moscow: A Novel","great story line with enough political history to keep the story interesting","Jan","0143110438","R1BIALI2D6XYIB","1556282177","I really enjoyed the story telling and particularly the clever development of characters. There was a real sense of getting to know the characters as the story developed in a very credible way woven with historical details.",4
"1210","Becoming Supernatural: How Common People…","Loved this book","Diane","1401953115","R867K6J2DCBBP","1556282256","Dr. Joe has a way of making things understandable.  I cannot recommend this book enough.  If you want to change your life, read this book",5
"1211","A Gentleman in Moscow: A Novel","Five Stars","D.P. McHenry","0143110438","R30IE0132RZTL3","1556282302","An amazing story, with a bit of Russian history thrown in",5
"1213","Wolf Pack (A Joe Pickett Novel)","My old friend Joe Pickett returns","Steve Netter","525538194","R2IYZK6XT0DTVN","1556282641","As always, CJ Box writes a compelling story about every man Game Warden Joe Pickett and friends.  And as usual I really enjoyed it.  CJ Box is a fantastic story teller and writes page turners that I can't put down.  This book is easy to read with intriguing story lines.  It starts as a bit of a slow burn but has a ton of action towards the end.  Overall, very satisfying book.There were, however, a couple of things I didn't love.  First, there was less of Joe's family involvement in this story which is disappointing.  The reason I fell in love with this series is that you feel like a part of the Pickett family, watching the kids grow up and seeing how Joe and Marybeth navigate the minefield of parenthood.  I know the kids are older now, but I would still like to see more of the story revolve around the Pickett family.  Second, I am getting a little weary of crazy shoot-em-out stories with Joe.  I'd like to see CJ Box go back to story's that have simpler investigations.  Doesn't mean it has to be a simple story, but can have twists and turns and be a true mystery with depth.  Joe is not some bad ass ex-military guy.  Keep it simple with him.  Then have Nate out there kicking major ass in a side story line.  That's what I'm looking for.Regardless, it's still a fun read and I can't wait for more Joe Pickett adventures.  It's one of my favorite series out there and a must read every year.",4
"1214","The Try Not To Laugh Challenge: Joke Book for Kids and Family: Easter Edition: A Fun and Interactive Joke Book for Kids Ages 6, 7, 8, 9, 10, 11, and 12 Years Old - An Easter Basket Stuffer for kids","the kids loved the joke book.","Robert","1090797605","R1MB1JVQH8Y2YB","1556282693","Knock-knocks were good. We laughed and enjoyed this book. Its words are big and easy to read. I bought for my grandson who is into jokes now. He loved the book. it will definitely bring out your corny side and everyone will smile.",4
"1215","Pet Sematary: A Novel","couldn't put it down!","Matt","198211598X","R7H3V3OQP3R8Y","1556282805","Full of suspense!! This is an exciting book that is sure to gain your interest. Once you start you will be hooked!",5
"1216","A Gentleman in Moscow: A Novel","A Must Read What a beautifully written book about relationships","Amazon Customer","0143110438","R3QOBKGT3S0E6X","1556282837","A Must ReadWhat a beautifully written book about relationships!  The humor and Russian history were delicious.  Towles's imagery is amazing.  I could see all the steps up to the ""penthouse,"" the view out the Count's window, and the regular meeting of the three men as he described them.  I was ""with"" the Count, Sophia, the willowy woman, and Emile as they lived Moscow in this era.",5
"1220","The Woman in the Window: A Novel","Different","Susan Reese Kinder","0062678426","R3CHMXI0VGRM6A","1556283073","I had been holding out buying this book until it was cheaper and it was a one book today,s special !! This is a different thriller! It goes through what someone with agoraphobia can go through it really weaves through things while being in the other characters !You really have to pay attention or you will miss things.! It is very well written with proper language !If you ever need to think back and work things out he has shown you how! If I didn,t know the things I know I would have been all at sea .Now I haven,t let any candour of the bag! This is a great book and keeps you wondering all through it and the end is satisfying! Read it for many reasons or just because it,s a good book the author has done his homework Thank you A.J. Finn",5
"1221","Pet Sematary: A Novel","Loved it!","Dana Torregiano","198211598X","R3L1G0770WAZ4B","1556283099","Awesome! Puta the movie to shame.",5
"1222","Pet Sematary: A Novel","Killer kids and kitties!","Theresa L. Johnston","198211598X","RT23I3YSFFQP4","1556283249","This is the second time I've read this book. I read it once when I was young when my mother left it laying around. It was scary then and I wound up sleeping on my parent's floor  for a month. Now, I'm 37. It was almost worse! I couldn't even read it at night. You all know the story - hopeful young couple moves to the country with kooky neighbors and an endless barrage of semis that have killed so many animals in the neighborhood they have their own cemetery. Turns out there's another cemetery with evil spirits and intentions. Never bury anything there! Of course, some animals/toddlers get buried there. They come to life. Not only are they stinky but they want to kill people. I was pretty embarrassed as a grown woman who had to jump on her bed from 3 feet away so creepy killer Gage wouldn't cut my Achilles tendon with a scalpel. Yes, that happened and it may happen to you. I've read a lot of horror fiction, this is the scariest and will probably remain so.",5
"1223","The Mueller Report","EXCELLENT","Vivian Da Silva","1982129735","R2BONYKOMS7NU4","1556283412","We already knew what a sneak and a liar he was, now we know a lot more. Well done Mr. Mueller, and for your Trumpettes, Mueller and his team are mostly Republicans! Trump is an embarrassment and a disgrace to our once great country. Thank you Mr. Mueller, now, go after him Congress, enough is enough! Biden 2020!",5
"1226","A Gentleman in Moscow: A Novel","Interesting but long","natnurse","0143110438","R2TBCJIMIPS10Y","1556283857","Well written, very long and some of the paragraphs were repeated.  Extremely interesting, but dragged out. You can put down the book and pick it up when you have time to read it.",5
"1228","The Woman in the Window: A Novel","It was a good book but didn’t capture my imterest until 70% in ...","momof4girls","0062678426","R1H0S33O8YG7V5","1556284033","It was a good book but didn’t capture my imterest until 70% in and even after that it was just good. I expected more but although it kept my interest I was underwhelmed most of the time. As with the books it compared itself too (woman in cabin 10 and girl on the train) my expectations were higher than the delivery.",3
"1229","A Gentleman in Moscow: A Novel","Five Stars","Carolyn Temmallo","0143110438","RNGVHCL1YEYJ8","1556284277","Love historical background included during his life",5
"1230","Master & Apprentice (Star Wars)","This is the Star Wars you were looking for!","fanboy3712","0525619372","RKYF0R176QRFD","1556284373","I started to tear up reading the quote from Qui-Gon on the back. Star Wars has always done this to me, but there's something magical here. It has been 20 years since Phantom Menace. That was the first SW movie I saw in theaters that wasn't the special editions of the original trilogy. I'm a child of the prequels and Clone Wars. There is no doubt you'll enjoy this if you are too! Everyone should enjoy this Master/apprentice dynamic that we simply didn't get enough of in the movie. I was beyond thrilled every second I was reading this mostly because it was from a mostly untouched time set before Phantom Menace.",5
"1233","The Woman in the Window: A Novel","Awesome","nece789","0062678426","RISIE6GZUUPAD","1556284513","I loved this book. This is not my normal genre but it was picked for our book club. I found it sad, frustrating at times, shocking and kept me wanting to read and wish I could tell some of those characters to shut up and listen instead of labeling the main character.",5
"1234","A Gentleman in Moscow: A Novel","A MUST READ!","Elly","0143110438","R1BBMAYXITVX83","1556284517","Well written,wonderful characters,great story with many twists with many moments of "" laugh out loud"" humor. One of the most enjoyable books I have read.",5
"1235","Well+Good: 100 Healthy Recipes + Expert Advice for Better Living","Great ideas for healthier living","Veronica S","1984823191","RMXPW9TR87ET7","1556284553","When I first looked in the ""look inside"" option Amazon offers I was worried this book would have too many speciality ingredients I just wouldn't buy. After going through it I was happy to find plenty of recipes to try where I either didn't need to buy anything or could easily use extras for other recipes (ex. flax seeds, dried fruits, nuts).
I've been quite lazy lately with my first meal of the day only eating cereal or skipping it all together, so the breakfast and smoothie recipes were what called to me most. From the book I made:
Rock+Roll granola
Tuscan Glow Smoothie
Superfood Galaxy oatmeal
Simply almond butter smoothie
Competitive coffee smoothie
I enjoyed each of these recipes. The only one that gave me a problem was the Rock+roll granola. It quickly turned dark even though I stirred it at the 10 minute mark and checked again after another 10. At the minimum of 20 minutes it was slightly burnt. I was even in the kitchen and didn't smell anything burning. Either way I'm still eating it. The ingredients are yummy and I'd make it again at a lower temp.
As another reviewer mentioned this is a compilation cookbook, and there are plenty of recipes with ingredients I've never heard of before. While there is an ingredients section in the beginning of the book it does not go over the more obscure ingredients. For example the Libido smoothie uses maca powder with no explanation to what it's for. But if you look at the boosted cbd coffee it mentions using maca powder for energy. I just wish the ingredient section was a bit more thorough.
Over-all I enjoyed the recipes I tried and will continue to cook from Well+Good (hopefully a few recipes not for breakfast!)
Thanks for the free book Clarkson Potter.",4
"1236","Crushing: God Turns Pressure into Power","IT'S NOT THE END......","Man in the Middle","1455595373","R10EKYA85ICN6K","1556284593","After the interview on TBN about this book, I sit weeping, Thanking God Almighty for the answer to my many, many questions-
... Why God- so much pain- It Crushed me! But it's not the end- Thank You King Jesus~",4
"1237","Dutch Girl: Audrey Hepburn and World War II","Great material, not well-edited","Bob J.","1732273537","R7AMUCB3KLXFW","1556284764","There is a lot to like about this book. The subject, for one -- I mean, Audrey Hepburn! And the approach: Author Robert Matzen has written eight books, Dutch Girl being the third in a trilogy on well-known actors and World War II.

There's no question that the book was exhaustively researched. There is so much information that was new to me about Hepburn's aristocratic family and their role in the fight against fascism (or, in some cases, for it.)

Still, despite intriguing material and meticulous cross-referencing, the book was hard to read. Occasionally the alternating timelines got in the way. More often, reading Dutch Girl reminded me of what I dislike about televised true crime shows, where snippets of dialogue or graphic images are repeated so often that it feels like 15 minutes of content were ""crammed into"" a 43-minute (plus commercials) production.

Dutch Girl had lots of repetition and a good bit of rambling. It felt as if the author felt he had to honor his (undeniably good) material by casting and recasting it in a different setting.

This book is worth reading, and much of it is memorable. It simply cried out for a rigorous edit. Thanks to NetGalley for an advance readers copy.",5
"1239","The Woman in the Window: A Novel","Meh.  I wish I hadn't bought that book, but at least it was cheap","Desert Mambo","0062678426","R3S9SPW9BBQJ20","1556285173","Meh.  I wish I had gotten it from the library rather than paid for it, but at least it was under $5 when I got it.  I don't really regret reading it, but it's not a book I'm going to recommend either.  It has had the kind of hype that ""connected"" authors get, but despite the author's bio which trots out his study of suspense and thrillers, I feel like he didn't really use what he'd learned in this book.  It falls in that chasm between literary fiction and mysteries, and though I enjoy both, I often find that the literary authors really needed to commit more to the genre they're writing in.The first, say, 50% was particularly slow going, so slow that I thought, well, I must have misunderstood and this is not a thriller at all.  I laughed at times, and was engaged enough to keep reading (on a day too hot to go outdoors, when I had nothing else to read), but I was really simply forcing myself to get through it.  The set up was predictable:  of course no one believes the narrator who is an alcoholic who is mixing heavy duty psych meds with her merlot.  It didn't really start getting interesting until the very end.  I did appreciate a couple of twists, so it's not like I hated the book--I just also didn't really enjoy it, and just finished it because I started it.  I think the author could have done a better job of making the first part of the book a bit more suspenseful, if it was to be a thriller.Not worth they hype, that's for sure.",3
"1241","A Gentleman in Moscow: A Novel","Four Stars","Kindle Customer","0143110438","R3IP1EJEHXHDO3","1556285417","Very nice story. At some stages it could be a little slow but nonetheless, great plot",4
"1243","A Gentleman in Moscow: A Novel","Beautifully written","Dianne Gowder","0143110438","R1HCBPXNO4PA6G","1556285597","Wonderful book beautifully written. Great character development. I thoroughly enjoyed this book",5
"1245","Confronting Christianity: 12 Hard Questions for the World's Largest Religion","Comfort to the Christians","Marty B","1433564238","ROZJQ8T08YP1H","1556285702","Confronting Christianity: 12 Hard Questions for the World's Largest Religion by Rebecca McLaughlin is a fairly short volume that strives to confront twelve hard questions for the Christian faith. While the objective is noble, I can’t really say that there’s much confrontational in the pages of this book, if you are a Christian. Maybe one could say that this strips back the often overheated rhetoric of partisan figures who ground dubiously Christian activities in selective and questionably accurate readings of biblical texts, but confrontational it isn’t.

I guess the central question I have after reading this book is: Who is the audience for this text and why should they care? Many of the Christians I know as people already act as though the vision of Christianity outlined by McLaughlin is settled fact and the guiding force of their lives.

If you are trying to get people into Christianity, the approach in this book comes across more as though one is introducing a little kid to something that scares them like “It’s okay, God won’t hurt you” than a deep examination of the vast Christian faith.

If it’s aimed at the lapsed and partisan, I don’t know how much the latter folks are going to be helped by being told their vision of the faith is wrong and the former have reasons for drifting from the faith that this positivist view of Christianity doesn’t deal with. Not sure there’s much here that doesn’t speak to people who already have a Christian world-view and/or just need a little reassurance that the kingdom isn’t falling down.",5
"1246","QAnon: An Invitation to The Great Awakening","I'll admit I was a little skeptical, but the statistical evidence is pretty hard to deny.","Garrett G.","1942790139","R3IOG9M57MUA47","1556285720","An amazing book that opened my eyes to the true demons in this world. We all know something isn't right and hopefully one day all these wrongs will be prosecuted and justice will be served!",5
"1247","Nopalito: A Mexican Kitchen","Super book","someguy","0399578285","R3D8X94XZM1U5E","1556285730","My Mexican wife thinks i'm nuts making masa for fresh tortillas.",5
"1248","The Matriarch: Barbara Bush and the Making of an American Dynasty","Excellent author","Jill Meyer","1538713640","R1KLSQZ5N43NR0","1556285756","History is important",5
"1249","The Woman in the Window: A Novel","Couldn't Put it Down!","Jaime Hayes","0062678426","R289G94E6IO87K","1556285773","This was one of those books that you don't want to put down. Written in first person, you almost feel like a voyeur as you walk through Anna's agoraphobia with her. Then it hits you in the gut. A must read!",5
"1253","A Gentleman in Moscow: A Novel","Eh","Kat","0143110438","R2O56L57SYEQ7Y","1556286557","Read for book club. Not my bag.",3
"1254","Pet Sematary: A Novel","Honey,I m home!!!","S. I. Xefteris","198211598X","R341553LRI313L","1556286575","Thank God I read the book first and then saw the films.Both of them. The book is a classic,a masterpiece a lovecraftian cry of horror in the unexpected places . The characters are not caricatures as in many horror books,but every-day real-life people . King is playing our chords of fear like a virtuose . He knows where to strike,and knows the impact.If you consider yourself a fan of this kind of literature and havent read this book,then you must have been somewhere in Alpha Centaury the past 3 decades..A recommendation : read the book first!!then go see the films.",5
"1255","The Cost of These Dreams: Sports Stories and Other Serious Business","Enjoyed Insight Into Lives of Professional Athletes","Rick Shaq Goldstein","014313387X","R3FL053KFJS9JN","1556286644","The Cost of These Dreams--Sports Stories and Other Serious Business by Wright Thompson is a collection of true stories about athletes and one story about fans of a team. I thought these stories were excellent because they were so interesting! They go beyond who won or lost and share about the personal lives of the athletes. I feel like I got to know the real person. Stories included their families and friends. There was a great mix of people and the stories were varied like the people who they were written about. I enjoyed it very much and even if you are not a die-hard fan, I think you would enjoy it too! It certainly gives insight into the true life of a professional athlete.",5
"1256","The Woman in the Window: A Novel","Overall kept my interest","Victoria","0062678426","RJSFSCS6TYOJD","1556286673","I didn’t enjoy this book as much as I thought I would based on the summary and the reviews, but regardless it was good enough that I read it in just a few sittings and found myself wanting to read “just one more chapter”. Good glimpse into what a mental illness can do to oneself and those around them. Would recommend to any one with an open mind and interest in a mystery.",4
"1257","A Gentleman in Moscow: A Novel","Five Stars","Judy Pomerantz","0143110438","R3IUQ1MHOPLIS6","1556286677","Loved this book. Brilliant, beautifully written, memorable. Would unequivocally recommend.",5
"1259","Becoming Supernatural: How Common People…","The Ultimate Adventure","Linda W.","1401953115","R1O62UK8L64XTV","1556286875","Dr. Joe Dispenza states in his book, Becoming Supernatural, ""Every person is capable of engaging, experiencing, and accessing the mystical"" (p.188). He then shows you how you can do this for yourself. Dr. Joe candidly shares some of his own mystical experiences as well as impressive case studies and testimonials of healings and mystical experiences with solid supporting documentation from his many Progressive, Advanced, and Advanced Follow Up workshops from around the world. These case studies and testimonials are profoundly powerful.In his book, Dr. Dispenza not only walks you through the process of becoming supernatural but also gives you the scientific explanations of how you do this and why you do this. He offers access to practical supporting meditations at the end of the chapters. Chapter 12, The Pineal Gland, guides you through the process of activating this powerfully amazing gland and stimulating multi-dimensional experiences for yourself.This amazing and valuable book is a definite must read not only for the extensive cutting-edge knowledge it contains but also for the practical application of changing yourself and your life as you step into what Dr. Joe calls ""the river of change"".",5
"1260","Dutch Girl: Audrey Hepburn and World War II","Informative biography that adds depth to Audrey Hepburn","Maria-Anne","1732273537","R2KE42ZF6ZLOUY","1556287253","I was excited to see a biography that focused on Audrey Hepburn's early life and experiences relating to World War II. It didn't disappoint. I left the biography with a greater understanding of Audrey Hepburn. It added depth to a woman who is usually just recognized for her career and role as a fashion icon.

Audrey's own words are included in this historical account of her life, and there is an interesting foreword by her son Luca Dotti, who shared his own research with the author.

How World War II impacted Audrey's childhood is clearly explained, and it is fascinating as well as shocking to read. I think it's easy to forget how severely World War II altered the lives of citizens living in Europe. I've read my share of historical books about World War II, but I really appreciated how the history was related to Audrey Hepburn's life.

Audrey's mother was an especially riveting figure to read about, and like all parents had attributes and flaws that impacted her children. I appreciated how honest the author was in portraying Audrey's mother. The good, the bad, and the ugly is shared.

I didn't find this biography dry at all. It's readable, engaging, and surprisingly touching. It is DENSE. This biography is packed with information, and because of that I found it was best read in chunks over a period of several days. Like other reviews have mentioned, this biography isn't for low-key Audrey Hepburn fans. This doesn't focus on the glamorous side of her life. People interested in learning more about Audrey Hepburn's formative years will be satisfied, and leave with a deeper understanding of the actress.",5
"1261","The Woman in the Window: A Novel","so depressing!","Beth Atchison","0062678426","R36E795HDWVA0W","1556287333","the main character is super depressing. on no level is this ever a feel good book. i ached for a redemption of the main character that is never really explored. that said, i sailed through it in a week, but don’t feel better for it. glad to be done, in the way i am grateful that i’ve finally shaken a bad cold. normally, i pass a great book onto friends or family, this one shall go in the donate pile...",3
"1262","The Woman in the Window: A Novel","Great Suspence and ""Never Saw that Coming"" Moments.  Prepare to Stay Up All Night!","CHERYL M Clarke","62678426","R23M8JVKIOKTZU","1556287440","I love books with odd twists and omg moments.  Usually (because I have been reading these for years) I can foresee what's coming.  Wow, not in this one.  At times I had to pause to process what I had just read.  It shocks, entertains and doesn't give anything away.",5
"1268","Pet Sematary: A Novel","Two Stars","J Blaze","198211598X","R2AA49610L7UTM","1556287667","This book came with the beginning 9 pages missing.",2
"1269","I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer","Good book","Anonymous","62319795","R13QMOH297QPKU","1556287688","Worth reading! I can't wait to read more about the killer now that he's been located. Sometimes a little hard to follow because it skips from present to past often as well as locations in California. But overall a good read!",4
"1270","A Gentleman in Moscow: A Novel","Will transport you to Russia pre and post Revolution. What a treasure.","DEE P.","0143110438","RXTPGKA8Y5DLZ","1556287877","Wonderful book. Beautiful prose and delightful characters. You will fall in love with the Count!",5
"1273","The Woman in the Window: A Novel","First half great, then zzzzz","Grandma7","0062678426","R10CZSH0BSAS5H","1556288293","The first half of the book was a fast, thrilling read. And then - tedious. The same thing over and over and over again. I kept waiting for it to get better but unfortunately it did not!  It is well written,  but the main character became very unlikeable and sometimes very unbelievable. She was able to drink way too much while taking way too many pills. A book with great potential that sadly fell short for me.",2
"1274","The Woman in the Window: A Novel","Intriguing read.","Kathy M. Edwards","0062678426","R1KHAWUHB3ZHVV","1556288353","I was wrapped up in the story by the end of the first page. Well done suspense novel.  Only reason 4 stars instead of 5 - I figured it out by mid book. Still enjoyed reading the entire book to see how the author completed the story. Will look for more books by the author.",4
"1275","What's Next?: The Journey to Know God, Find Freedom, Discover Purpose, and Make a Difference","GET.THIS.BOOK.","Rachel Jenkins","0718091566","RFG9C5L08MS42","1556288475","LOVE LOVE LOVE this book! This book is for the new Christian who needs direction and the long time Christian who needs a new perspective and a breath of fresh air! Everyone can benefit from this book. It has nuggets of priceless wisdom, easy to read and follow and opens your eyes to a whole new way of living your life for Christ. 10 out of 10 recommend!",5
"1276","A Gentleman in Moscow: A Novel","Read and be educated.","mk","0143110438","R1HMWMVYR94Z5Y","1556288477","Makes you wish you were better informed. Interesting twists Great story and characters are all extremely interesting.",4
"1277","A Gentleman in Moscow: A Novel","Five Stars","D.P. McHenry","0143110438","R23UFHXSZ2WIWN","1556288482","Loved this book!!",5
"1280","A Gentleman in Moscow: A Novel","A wonderful read!","Mary C. Leader","0143110438","R2J44T6MAK463Z","1556288777","I loved the book.",5
